Product_ID,Category,Sub_Category,Brand,Product_Name,Price,Discount,Final_Price,Stock,Sold_Quantity,Rating,Reviews,Supplier,Purchase_Cost,Profit,Expiry_Date,Manufacturing_Date,Warehouse_Location,Shelf_Number,Customer_Age,Customer_Gender,Customer_Type,Payment_Method,Transaction_ID,Order_Status,Delivery_Time,Return_Status,Employee_ID,Shift,Feedback
P1486,Toys,Chairs,LG,Item_B,1624,26,1201.76,80,59,2.7,86,Supplier_A,3247,-2045.24,5/2/2026,5/1/2025,Location_A,30,29,Male,Regular,Mobile Payment,T50486,Cancelled,7,Not Returned,257,Evening,Average
P1487,Clothing,Vegetables,LG,Item_C,1347,7,1252.71,59,63,4.3,367,Supplier_C,913,339.71,5/3/2026,5/2/2025,Location_C,32,50,Male,New,Cash,T50487,Pending,5,Not Returned,212,Evening,Good
P1488,Clothing,Laptop,Sony,Item_C,168,8,154.56,58,83,4.9,45,Supplier_C,2829,-2674.44,5/4/2026,5/3/2025,Location_A,45,47,Male,New,Credit Card,T50488,Cancelled,9,Returned,376,Evening,Average
P1489,Toys,Shirt,LG,Item_A,516,41,304.44,60,22,4.2,81,Supplier_A,827,-522.56,5/5/2026,5/4/2025,Location_B,30,34,Male,Regular,Credit Card,T50489,Completed,9,Not Returned,898,Evening,Average
P1490,Groceries,Vegetables,LG,Item_B,1349,24,1025.24,98,3,4.9,40,Supplier_B,2444,-1418.76,5/6/2026,5/5/2025,Location_B,29,28,Male,Regular,Cash,T50490,Pending,7,Returned,126,Night,Bad
P1491,Electronics,Vegetables,Apple,Item_A,405,15,344.25,109,99,2.7,498,Supplier_A,2073,-1728.75,5/7/2026,5/6/2025,Location_B,14,29,Female,New,Credit Card,T50491,Cancelled,4,Returned,947,Evening,Average
P1492,Furniture,Laptop,Samsung,Item_B,4463,23,3436.51,154,93,1.6,50,Supplier_B,2794,642.51,5/8/2026,5/7/2025,Location_B,40,69,Female,New,Cash,T50492,Cancelled,4,Not Returned,247,Morning,Bad
P1493,Furniture,Vegetables,Apple,Item_C,4799,29,3407.29,44,9,1.6,13,Supplier_B,468,2939.29,5/9/2026,5/8/2025,Location_B,4,57,Male,VIP,Credit Card,T50493,Cancelled,4,Not Returned,780,Evening,Average
P1494,Groceries,Shirt,Apple,Item_A,2152,41,1269.68,50,96,4.6,359,Supplier_A,2618,-1348.32,5/10/2026,5/9/2025,Location_B,31,57,Female,VIP,Mobile Payment,T50494,Cancelled,9,Returned,984,Evening,Good
P1495,Electronics,Vegetables,Apple,Item_B,1319,14,1134.34,21,17,1.6,409,Supplier_B,1189,-54.66,5/11/2026,5/10/2025,Location_A,37,35,Female,New,Mobile Payment,T50495,Completed,13,Not Returned,479,Night,Good
P1496,Furniture,Laptop,Sony,Item_A,907,29,643.97,4,57,2.1,330,Supplier_B,196,447.97,5/12/2026,5/11/2025,Location_B,46,25,Male,New,Mobile Payment,T50496,Pending,10,Returned,955,Night,Bad
P1497,Groceries,Chairs,LG,Item_C,4212,22,3285.36,179,70,1.3,219,Supplier_B,2174,1111.36,5/13/2026,5/12/2025,Location_C,35,63,Male,Regular,Cash,T50497,Completed,5,Returned,953,Morning,Bad
P1498,Toys,Mobile,LG,Item_A,2021,25,1515.75,42,37,4.3,1,Supplier_B,3031,-1515.25,5/14/2026,5/13/2025,Location_B,42,23,Female,New,Mobile Payment,T50498,Pending,4,Returned,575,Night,Average
P1499,Clothing,Chairs,Sony,Item_C,1394,46,752.76,156,75,1,388,Supplier_A,2161,-1408.24,5/15/2026,5/14/2025,Location_B,20,59,Male,VIP,Cash,T50499,Cancelled,2,Returned,809,Night,Average
P1500,Toys,Vegetables,Samsung,Item_B,3205,12,2820.4,69,97,2.8,95,Supplier_C,3075,-254.6,5/16/2026,5/15/2025,Location_C,9,67,Female,New,Cash,T50500,Completed,3,Not Returned,341,Morning,Average
P1501,Electronics,Laptop,Nike,Item_D,3243,20,2594.4,158,24,1.9,128,Supplier_B,2384,210.4,5/17/2026,5/16/2025,Location_C,46,40,Female,Regular,Credit Card,T50501,Completed,11,Not Returned,666,Morning,Bad
P1502,Furniture,Mobile,Samsung,Item_B,2888,8,2656.96,8,86,2.7,263,Supplier_C,288,2368.96,5/18/2026,5/17/2025,Location_A,20,55,Male,VIP,Credit Card,T50502,Cancelled,6,Not Returned,137,Morning,Bad
P1503,Toys,Chairs,LG,Item_A,2844,38,1763.28,171,87,2.2,302,Supplier_B,3768,-2004.72,5/19/2026,5/18/2025,Location_C,6,18,Female,VIP,Cash,T50503,Cancelled,9,Returned,670,Evening,Average
P1504,Furniture,Shirt,Sony,Item_A,3654,20,2923.2,7,29,1,351,Supplier_C,2285,638.2,5/20/2026,5/19/2025,Location_B,43,40,Male,Regular,Mobile Payment,T50504,Cancelled,4,Not Returned,624,Evening,Bad
P1505,Clothing,Shirt,Nike,Item_C,4605,21,3637.95,22,57,2.1,299,Supplier_A,3000,637.95,5/21/2026,5/20/2025,Location_C,32,36,Male,New,Credit Card,T50505,Completed,9,Returned,611,Morning,Bad
P1506,Groceries,Laptop,Apple,Item_A,4739,46,2559.06,115,80,3.5,369,Supplier_C,1708,851.06,5/22/2026,5/21/2025,Location_C,37,37,Female,VIP,Credit Card,T50506,Cancelled,2,Returned,764,Night,Average
P1507,Toys,Laptop,Samsung,Item_C,2238,32,1521.84,33,78,3,216,Supplier_C,164,1357.84,5/23/2026,5/22/2025,Location_A,34,54,Female,Regular,Mobile Payment,T50507,Cancelled,14,Not Returned,852,Evening,Average
P1508,Electronics,Vegetables,Sony,Item_A,3155,30,2208.5,154,71,4.5,175,Supplier_A,477,1731.5,5/24/2026,5/23/2025,Location_C,7,46,Female,New,Credit Card,T50508,Cancelled,12,Returned,374,Morning,Average
P1509,Electronics,Laptop,Samsung,Item_D,3905,38,2421.1,58,44,2.2,39,Supplier_C,265,2156.1,5/25/2026,5/24/2025,Location_A,40,22,Female,New,Credit Card,T50509,Completed,7,Returned,978,Evening,Good
P1510,Toys,Vegetables,LG,Item_C,1535,29,1089.85,51,1,2.1,258,Supplier_A,2927,-1837.15,5/26/2026,5/25/2025,Location_A,23,51,Male,VIP,Cash,T50510,Cancelled,13,Not Returned,721,Night,Good
P1511,Electronics,Mobile,Samsung,Item_A,2611,47,1383.83,180,66,4.4,201,Supplier_B,3646,-2262.17,5/27/2026,5/26/2025,Location_C,46,35,Female,Regular,Credit Card,T50511,Completed,4,Not Returned,859,Night,Good
P1512,Clothing,Vegetables,Apple,Item_C,2209,41,1303.31,53,34,2.5,311,Supplier_A,2187,-883.69,5/28/2026,5/27/2025,Location_C,14,33,Male,VIP,Cash,T50512,Completed,7,Not Returned,525,Night,Good
P1513,Toys,Shirt,Sony,Item_B,1179,12,1037.52,40,98,1.1,261,Supplier_B,2830,-1792.48,5/29/2026,5/28/2025,Location_C,30,39,Female,Regular,Credit Card,T50513,Pending,6,Not Returned,647,Night,Average
P1514,Clothing,Vegetables,Apple,Item_C,229,14,196.94,11,52,1.4,115,Supplier_C,814,-617.06,5/30/2026,5/29/2025,Location_B,38,69,Male,VIP,Credit Card,T50514,Pending,9,Returned,348,Evening,Good
P1515,Clothing,Laptop,Samsung,Item_C,4630,39,2824.3,83,21,2.8,256,Supplier_B,962,1862.3,5/31/2026,5/30/2025,Location_B,19,55,Female,New,Mobile Payment,T50515,Completed,5,Returned,416,Night,Average
P1516,Clothing,Chairs,Apple,Item_A,1758,43,1002.06,174,51,3.8,388,Supplier_A,3282,-2279.94,6/1/2026,5/31/2025,Location_C,17,28,Female,New,Cash,T50516,Pending,7,Not Returned,391,Evening,Bad
P1517,Groceries,Shirt,Sony,Item_B,2302,21,1818.58,66,60,4.2,100,Supplier_A,1944,-125.42,6/2/2026,6/1/2025,Location_C,10,35,Male,Regular,Mobile Payment,T50517,Cancelled,4,Returned,760,Night,Average
P1518,Furniture,Laptop,Sony,Item_A,301,21,237.79,4,12,2.1,60,Supplier_C,2966,-2728.21,6/3/2026,6/2/2025,Location_B,5,32,Female,Regular,Cash,T50518,Completed,4,Returned,252,Night,Bad
P1519,Clothing,Chairs,Nike,Item_D,3069,16,2577.96,84,21,2,349,Supplier_C,2486,91.96,6/4/2026,6/3/2025,Location_A,40,34,Male,VIP,Mobile Payment,T50519,Completed,13,Returned,682,Evening,Good
P1520,Furniture,Chairs,Apple,Item_C,381,17,316.23,57,71,1.1,51,Supplier_B,666,-349.77,6/5/2026,6/4/2025,Location_C,9,56,Male,New,Credit Card,T50520,Pending,6,Returned,117,Evening,Average
P1521,Groceries,Chairs,Samsung,Item_D,3195,6,3003.3,191,70,4.1,405,Supplier_B,55,2948.3,6/6/2026,6/5/2025,Location_C,23,38,Female,New,Credit Card,T50521,Completed,5,Returned,147,Morning,Average
P1522,Toys,Laptop,Nike,Item_A,4391,9,3995.81,77,83,3.6,340,Supplier_B,3246,749.81,6/7/2026,6/6/2025,Location_B,40,44,Female,New,Mobile Payment,T50522,Cancelled,10,Not Returned,263,Evening,Average
P1523,Electronics,Vegetables,LG,Item_B,356,6,334.64,51,33,3.6,378,Supplier_A,1606,-1271.36,6/8/2026,6/7/2025,Location_C,8,66,Male,New,Mobile Payment,T50523,Completed,13,Not Returned,356,Night,Average
P1524,Groceries,Mobile,Nike,Item_C,2475,31,1707.75,39,77,1.5,52,Supplier_B,2016,-308.25,6/9/2026,6/8/2025,Location_A,14,54,Female,New,Mobile Payment,T50524,Cancelled,9,Not Returned,493,Evening,Bad
P1525,Groceries,Shirt,Nike,Item_D,4367,6,4104.98,134,30,1.8,374,Supplier_A,1010,3094.98,6/10/2026,6/9/2025,Location_C,48,24,Male,Regular,Cash,T50525,Cancelled,4,Returned,624,Morning,Bad
P1526,Groceries,Shirt,Samsung,Item_D,1719,11,1529.91,126,6,2.6,220,Supplier_B,2059,-529.09,6/11/2026,6/10/2025,Location_B,23,61,Male,Regular,Cash,T50526,Completed,3,Returned,159,Morning,Good
P1527,Electronics,Shirt,LG,Item_C,3035,33,2033.45,5,57,2.3,432,Supplier_C,2811,-777.55,6/12/2026,6/11/2025,Location_B,7,29,Female,VIP,Mobile Payment,T50527,Pending,4,Returned,625,Night,Bad
P1528,Clothing,Shirt,Apple,Item_A,1158,21,914.82,19,97,2.9,128,Supplier_B,3663,-2748.18,6/13/2026,6/12/2025,Location_C,38,38,Male,New,Credit Card,T50528,Pending,13,Not Returned,520,Evening,Bad
P1529,Electronics,Chairs,Nike,Item_A,1422,16,1194.48,53,81,2.4,150,Supplier_C,1691,-496.52,6/14/2026,6/13/2025,Location_C,46,20,Female,New,Cash,T50529,Pending,3,Returned,330,Evening,Average
P1530,Furniture,Chairs,LG,Item_A,1055,17,875.65,188,73,3.8,96,Supplier_B,744,131.65,6/15/2026,6/14/2025,Location_C,7,58,Male,VIP,Cash,T50530,Completed,9,Not Returned,852,Morning,Bad
P1531,Electronics,Laptop,Sony,Item_B,3058,2,2996.84,155,30,2.9,153,Supplier_B,2732,264.84,6/16/2026,6/15/2025,Location_A,37,40,Male,New,Credit Card,T50531,Completed,9,Not Returned,646,Morning,Average
P1532,Electronics,Vegetables,Sony,Item_C,3388,48,1761.76,121,88,1.5,432,Supplier_B,1331,430.76,6/17/2026,6/16/2025,Location_C,37,46,Female,VIP,Mobile Payment,T50532,Pending,6,Not Returned,973,Morning,Average
P1533,Groceries,Laptop,Sony,Item_D,307,28,221.04,53,55,3.3,386,Supplier_A,3430,-3208.96,6/18/2026,6/17/2025,Location_B,47,54,Female,VIP,Mobile Payment,T50533,Completed,7,Returned,307,Morning,Good
P1534,Clothing,Laptop,Sony,Item_B,2122,46,1145.88,120,97,2.6,464,Supplier_B,475,670.88,6/19/2026,6/18/2025,Location_A,17,54,Female,VIP,Credit Card,T50534,Pending,9,Returned,752,Morning,Good
P1535,Groceries,Mobile,Nike,Item_B,4816,23,3708.32,84,8,2.7,159,Supplier_A,414,3294.32,6/20/2026,6/19/2025,Location_C,5,30,Male,Regular,Cash,T50535,Cancelled,9,Not Returned,373,Morning,Good
P1536,Groceries,Mobile,Nike,Item_A,1246,40,747.6,70,43,4.4,493,Supplier_A,549,198.6,6/21/2026,6/20/2025,Location_C,44,29,Female,New,Mobile Payment,T50536,Pending,9,Not Returned,309,Night,Good
P1537,Groceries,Laptop,LG,Item_B,3354,18,2750.28,74,59,3.8,244,Supplier_C,1781,969.28,6/22/2026,6/21/2025,Location_C,42,19,Male,VIP,Mobile Payment,T50537,Pending,11,Not Returned,806,Morning,Bad
P1538,Groceries,Shirt,LG,Item_D,2697,8,2481.24,39,93,2.1,307,Supplier_C,289,2192.24,6/23/2026,6/22/2025,Location_C,49,30,Female,Regular,Mobile Payment,T50538,Completed,12,Returned,993,Morning,Bad
P1539,Electronics,Chairs,Sony,Item_D,649,29,460.79,22,20,1.6,336,Supplier_A,3605,-3144.21,6/24/2026,6/23/2025,Location_A,18,41,Male,VIP,Cash,T50539,Pending,5,Not Returned,971,Night,Good
P1540,Groceries,Shirt,Sony,Item_D,367,16,308.28,44,4,1.3,411,Supplier_C,3074,-2765.72,6/25/2026,6/24/2025,Location_B,15,18,Female,Regular,Credit Card,T50540,Completed,7,Returned,112,Night,Average
P1541,Clothing,Laptop,Sony,Item_B,2145,37,1351.35,27,97,1.7,175,Supplier_B,3117,-1765.65,6/26/2026,6/25/2025,Location_B,29,24,Female,Regular,Cash,T50541,Completed,8,Not Returned,851,Night,Good
P1542,Electronics,Chairs,LG,Item_A,1194,15,1014.9,152,45,4.4,324,Supplier_C,457,557.9,6/27/2026,6/26/2025,Location_A,47,36,Male,VIP,Mobile Payment,T50542,Pending,8,Returned,925,Night,Good
P1543,Electronics,Chairs,Sony,Item_C,1194,41,704.46,39,66,3,332,Supplier_A,941,-236.54,6/28/2026,6/27/2025,Location_B,48,55,Female,Regular,Credit Card,T50543,Completed,2,Returned,623,Evening,Bad
P1544,Electronics,Laptop,Apple,Item_C,3328,40,1996.8,65,29,4.8,339,Supplier_A,2771,-774.2,6/29/2026,6/28/2025,Location_B,20,33,Female,VIP,Mobile Payment,T50544,Pending,6,Not Returned,372,Evening,Bad
P1545,Furniture,Vegetables,Samsung,Item_C,450,27,328.5,172,89,3.6,201,Supplier_B,2199,-1870.5,6/30/2026,6/29/2025,Location_A,46,65,Male,VIP,Mobile Payment,T50545,Pending,5,Returned,932,Evening,Good
P1546,Groceries,Vegetables,LG,Item_D,2512,8,2311.04,194,75,3,19,Supplier_B,128,2183.04,7/1/2026,6/30/2025,Location_C,39,44,Female,VIP,Credit Card,T50546,Completed,6,Returned,262,Evening,Bad
P1547,Groceries,Vegetables,Nike,Item_A,2983,9,2714.53,118,18,3.7,29,Supplier_A,3177,-462.47,7/2/2026,7/1/2025,Location_B,24,48,Female,VIP,Credit Card,T50547,Pending,1,Not Returned,178,Evening,Average
P1548,Electronics,Chairs,Samsung,Item_C,3836,12,3375.68,123,66,4,42,Supplier_B,825,2550.68,7/3/2026,7/2/2025,Location_A,5,35,Female,New,Credit Card,T50548,Cancelled,13,Not Returned,342,Night,Bad
P1549,Electronics,Chairs,Samsung,Item_B,2413,25,1809.75,29,45,2,29,Supplier_A,272,1537.75,7/4/2026,7/3/2025,Location_C,34,45,Male,New,Mobile Payment,T50549,Pending,7,Returned,705,Evening,Average
P1550,Toys,Laptop,Samsung,Item_B,3982,46,2150.28,187,94,2.9,349,Supplier_C,3988,-1837.72,7/5/2026,7/4/2025,Location_C,19,45,Female,Regular,Credit Card,T50550,Completed,5,Returned,367,Evening,Average
P1551,Furniture,Shirt,Sony,Item_B,1507,5,1431.65,170,99,4.4,187,Supplier_A,344,1087.65,7/6/2026,7/5/2025,Location_C,47,57,Female,Regular,Credit Card,T50551,Completed,1,Returned,528,Morning,Bad
P1552,Toys,Shirt,Nike,Item_B,4673,21,3691.67,73,40,2.1,483,Supplier_C,1728,1963.67,7/7/2026,7/6/2025,Location_C,44,29,Female,New,Cash,T50552,Pending,7,Not Returned,762,Morning,Average
P1553,Clothing,Shirt,Apple,Item_D,1531,47,811.43,135,34,4,404,Supplier_C,3320,-2508.57,7/8/2026,7/7/2025,Location_B,29,48,Female,VIP,Cash,T50553,Cancelled,9,Returned,124,Morning,Good
P1554,Groceries,Chairs,Samsung,Item_B,2615,27,1908.95,177,85,4.4,413,Supplier_A,2642,-733.05,7/9/2026,7/8/2025,Location_A,44,60,Female,New,Credit Card,T50554,Completed,5,Not Returned,306,Morning,Bad
P1555,Furniture,Vegetables,Nike,Item_B,1041,39,635.01,122,36,3.4,143,Supplier_C,3875,-3239.99,7/10/2026,7/9/2025,Location_A,36,25,Male,VIP,Mobile Payment,T50555,Cancelled,6,Returned,823,Morning,Average
P1556,Furniture,Chairs,Nike,Item_D,1122,39,684.42,134,92,4.9,485,Supplier_B,1565,-880.58,7/11/2026,7/10/2025,Location_C,26,26,Female,VIP,Credit Card,T50556,Cancelled,7,Not Returned,340,Night,Bad
P1557,Furniture,Mobile,LG,Item_C,86,27,62.78,154,50,2.6,384,Supplier_C,2714,-2651.22,7/12/2026,7/11/2025,Location_B,27,54,Male,Regular,Mobile Payment,T50557,Pending,7,Returned,877,Night,Bad
P1558,Electronics,Vegetables,LG,Item_C,4429,0,4429,14,35,1.2,48,Supplier_C,3593,836,7/13/2026,7/12/2025,Location_C,48,41,Female,Regular,Mobile Payment,T50558,Completed,5,Not Returned,399,Morning,Bad
P1559,Groceries,Chairs,Samsung,Item_A,3822,26,2828.28,69,32,4.4,499,Supplier_C,3106,-277.72,7/14/2026,7/13/2025,Location_C,15,37,Female,Regular,Mobile Payment,T50559,Cancelled,14,Returned,438,Morning,Bad
P1560,Furniture,Shirt,Sony,Item_D,1332,29,945.72,21,46,1,141,Supplier_C,2010,-1064.28,7/15/2026,7/14/2025,Location_A,17,59,Male,New,Mobile Payment,T50560,Completed,9,Returned,356,Evening,Average
P1561,Toys,Mobile,LG,Item_A,2977,10,2679.3,78,49,4.5,110,Supplier_B,285,2394.3,7/16/2026,7/15/2025,Location_C,39,51,Female,VIP,Cash,T50561,Pending,6,Returned,543,Evening,Good
P1562,Groceries,Laptop,Nike,Item_A,3103,2,3040.94,144,61,1.2,314,Supplier_A,2254,786.94,7/17/2026,7/16/2025,Location_A,27,42,Male,Regular,Credit Card,T50562,Completed,6,Not Returned,463,Evening,Good
P1563,Electronics,Vegetables,Nike,Item_A,854,12,751.52,157,66,2.3,331,Supplier_A,3858,-3106.48,7/18/2026,7/17/2025,Location_B,34,29,Female,New,Credit Card,T50563,Pending,14,Returned,199,Morning,Average
P1564,Toys,Vegetables,Samsung,Item_C,186,7,172.98,120,84,4.1,375,Supplier_A,3516,-3343.02,7/19/2026,7/18/2025,Location_A,33,23,Male,New,Cash,T50564,Pending,7,Not Returned,560,Night,Bad
P1565,Electronics,Laptop,Apple,Item_D,1970,32,1339.6,118,27,2.4,369,Supplier_B,3644,-2304.4,7/20/2026,7/19/2025,Location_A,26,39,Female,VIP,Mobile Payment,T50565,Cancelled,5,Not Returned,860,Night,Good
P1566,Toys,Shirt,Apple,Item_C,3632,6,3414.08,9,14,2.3,377,Supplier_B,824,2590.08,7/21/2026,7/20/2025,Location_B,22,29,Male,Regular,Credit Card,T50566,Pending,7,Returned,253,Morning,Good
P1567,Groceries,Shirt,Nike,Item_D,4791,7,4455.63,17,36,1.8,167,Supplier_C,3068,1387.63,7/22/2026,7/21/2025,Location_B,29,18,Female,VIP,Credit Card,T50567,Cancelled,11,Not Returned,106,Evening,Good
P1568,Toys,Chairs,Samsung,Item_C,1306,48,679.12,59,89,2.9,163,Supplier_B,599,80.12,7/23/2026,7/22/2025,Location_B,48,48,Male,Regular,Credit Card,T50568,Completed,3,Not Returned,888,Night,Average
P1569,Furniture,Laptop,LG,Item_C,2363,48,1228.76,186,22,1.5,312,Supplier_C,704,524.76,7/24/2026,7/23/2025,Location_B,21,52,Female,VIP,Mobile Payment,T50569,Completed,3,Returned,604,Night,Bad
P1570,Toys,Chairs,Nike,Item_C,1273,25,954.75,147,29,1.7,210,Supplier_C,1390,-435.25,7/25/2026,7/24/2025,Location_A,3,61,Female,VIP,Credit Card,T50570,Pending,1,Not Returned,787,Night,Bad
P1571,Toys,Vegetables,Apple,Item_C,2790,16,2343.6,106,44,4.4,183,Supplier_B,835,1508.6,7/26/2026,7/25/2025,Location_B,35,63,Female,New,Mobile Payment,T50571,Cancelled,12,Returned,324,Evening,Bad
P1572,Toys,Vegetables,Apple,Item_B,161,1,159.39,89,7,3.5,393,Supplier_C,455,-295.61,7/27/2026,7/26/2025,Location_A,44,20,Male,New,Cash,T50572,Completed,12,Returned,102,Evening,Average
P1573,Toys,Shirt,Samsung,Item_C,4160,23,3203.2,130,88,4.6,105,Supplier_A,593,2610.2,7/28/2026,7/27/2025,Location_B,40,66,Male,New,Cash,T50573,Cancelled,1,Not Returned,459,Evening,Average
P1574,Furniture,Shirt,Nike,Item_D,905,16,760.2,5,68,3.7,494,Supplier_C,642,118.2,7/29/2026,7/28/2025,Location_C,27,21,Male,Regular,Mobile Payment,T50574,Pending,10,Not Returned,131,Morning,Bad
P1575,Groceries,Shirt,Samsung,Item_D,3166,39,1931.26,145,42,3.2,140,Supplier_A,3222,-1290.74,7/30/2026,7/29/2025,Location_C,34,31,Male,New,Credit Card,T50575,Cancelled,2,Not Returned,262,Morning,Bad
P1576,Clothing,Vegetables,Apple,Item_B,2954,35,1920.1,74,51,2.8,437,Supplier_B,35,1885.1,7/31/2026,7/30/2025,Location_B,19,46,Male,Regular,Cash,T50576,Cancelled,9,Not Returned,289,Morning,Average
P1577,Electronics,Mobile,Sony,Item_C,1176,1,1164.24,163,11,3.3,106,Supplier_A,1886,-721.76,8/1/2026,7/31/2025,Location_B,38,63,Male,Regular,Mobile Payment,T50577,Completed,7,Not Returned,617,Night,Good
P1578,Clothing,Laptop,Sony,Item_B,2749,21,2171.71,50,35,4.1,212,Supplier_C,591,1580.71,8/2/2026,8/1/2025,Location_A,31,68,Male,VIP,Mobile Payment,T50578,Pending,12,Not Returned,472,Evening,Average
P1579,Clothing,Laptop,Nike,Item_B,3251,39,1983.11,67,10,3.6,364,Supplier_A,728,1255.11,8/3/2026,8/2/2025,Location_B,1,67,Male,VIP,Mobile Payment,T50579,Cancelled,13,Not Returned,491,Evening,Good
P1580,Clothing,Vegetables,Sony,Item_B,601,12,528.88,103,92,3.9,330,Supplier_C,1269,-740.12,8/4/2026,8/3/2025,Location_C,25,69,Female,New,Cash,T50580,Cancelled,4,Not Returned,776,Morning,Good
P1581,Furniture,Laptop,Sony,Item_A,3851,35,2503.15,187,16,2.7,395,Supplier_B,200,2303.15,8/5/2026,8/4/2025,Location_A,42,30,Female,VIP,Cash,T50581,Pending,9,Returned,249,Evening,Average
P1582,Furniture,Vegetables,Samsung,Item_C,4181,24,3177.56,86,71,3,185,Supplier_C,1172,2005.56,8/6/2026,8/5/2025,Location_C,3,64,Male,Regular,Cash,T50582,Completed,14,Not Returned,521,Night,Good
P1583,Clothing,Chairs,LG,Item_A,4784,22,3731.52,172,77,1.9,461,Supplier_B,3870,-138.48,8/7/2026,8/6/2025,Location_B,15,68,Female,VIP,Credit Card,T50583,Cancelled,13,Returned,970,Night,Bad
P1584,Clothing,Shirt,Sony,Item_C,3624,20,2899.2,85,34,1.3,355,Supplier_C,923,1976.2,8/8/2026,8/7/2025,Location_A,13,56,Male,New,Mobile Payment,T50584,Completed,14,Not Returned,192,Morning,Bad
P1585,Electronics,Laptop,Samsung,Item_C,1901,41,1121.59,47,36,4.6,76,Supplier_A,3852,-2730.41,8/9/2026,8/8/2025,Location_B,35,68,Male,Regular,Mobile Payment,T50585,Completed,1,Returned,651,Night,Average
P1586,Toys,Laptop,Samsung,Item_B,1012,5,961.4,118,81,2,242,Supplier_B,2461,-1499.6,8/10/2026,8/9/2025,Location_B,38,58,Male,New,Mobile Payment,T50586,Pending,11,Not Returned,174,Evening,Bad
P1587,Electronics,Laptop,Sony,Item_D,54,29,38.34,105,55,3.6,128,Supplier_A,1671,-1632.66,8/11/2026,8/10/2025,Location_B,36,18,Male,Regular,Credit Card,T50587,Completed,1,Not Returned,543,Morning,Bad
P1588,Clothing,Laptop,Samsung,Item_A,318,25,238.5,153,86,3,333,Supplier_C,1674,-1435.5,8/12/2026,8/11/2025,Location_C,42,37,Male,VIP,Cash,T50588,Completed,2,Returned,658,Evening,Good
P1589,Toys,Laptop,Sony,Item_B,149,12,131.12,197,92,3.6,33,Supplier_C,3545,-3413.88,8/13/2026,8/12/2025,Location_A,46,40,Male,New,Mobile Payment,T50589,Pending,6,Not Returned,772,Night,Bad
P1590,Toys,Chairs,Apple,Item_C,3022,9,2750.02,10,16,3.7,303,Supplier_C,1617,1133.02,8/14/2026,8/13/2025,Location_A,20,57,Male,Regular,Mobile Payment,T50590,Completed,7,Not Returned,382,Morning,Good
P1591,Groceries,Shirt,Sony,Item_B,4736,24,3599.36,96,64,4.8,133,Supplier_C,542,3057.36,8/15/2026,8/14/2025,Location_C,41,35,Female,Regular,Cash,T50591,Completed,4,Returned,912,Night,Good
P1592,Groceries,Chairs,Apple,Item_C,3858,18,3163.56,115,43,3.8,31,Supplier_C,3576,-412.44,8/16/2026,8/15/2025,Location_A,21,59,Male,New,Credit Card,T50592,Completed,1,Returned,483,Evening,Average
P1593,Furniture,Laptop,Samsung,Item_C,1948,38,1207.76,145,79,4.6,354,Supplier_B,824,383.76,8/17/2026,8/16/2025,Location_A,33,39,Male,VIP,Credit Card,T50593,Completed,12,Not Returned,868,Night,Good
P1594,Furniture,Shirt,Apple,Item_B,3929,42,2278.82,21,8,3.9,269,Supplier_B,2127,151.82,8/18/2026,8/17/2025,Location_A,46,53,Female,Regular,Cash,T50594,Cancelled,1,Returned,534,Morning,Bad
P1595,Furniture,Shirt,LG,Item_D,1332,40,799.2,110,90,4.8,12,Supplier_B,1832,-1032.8,8/19/2026,8/18/2025,Location_C,49,30,Female,VIP,Mobile Payment,T50595,Pending,5,Not Returned,499,Morning,Good
P1596,Clothing,Mobile,Samsung,Item_C,3847,44,2154.32,128,0,1.5,281,Supplier_C,3872,-1717.68,8/20/2026,8/19/2025,Location_C,8,36,Female,VIP,Mobile Payment,T50596,Pending,8,Returned,622,Night,Average
P1597,Electronics,Laptop,Samsung,Item_D,2917,10,2625.3,148,91,4.4,412,Supplier_B,2628,-2.7,8/21/2026,8/20/2025,Location_C,33,25,Female,Regular,Credit Card,T50597,Completed,8,Returned,719,Evening,Bad
P1598,Clothing,Chairs,Nike,Item_D,4990,33,3343.3,118,44,2.9,90,Supplier_A,3866,-522.7,8/22/2026,8/21/2025,Location_B,33,51,Female,Regular,Credit Card,T50598,Cancelled,4,Returned,711,Evening,Good
P1599,Electronics,Shirt,LG,Item_A,4238,49,2161.38,61,8,3.9,217,Supplier_C,2734,-572.62,8/23/2026,8/22/2025,Location_C,4,48,Male,VIP,Cash,T50599,Cancelled,10,Not Returned,141,Evening,Good
P1600,Groceries,Shirt,Apple,Item_C,3855,42,2235.9,17,11,3.8,62,Supplier_A,3635,-1399.1,8/24/2026,8/23/2025,Location_C,49,29,Female,Regular,Mobile Payment,T50600,Cancelled,6,Not Returned,317,Night,Bad
